row_id,x,y,accuracy,time,place_id
7947283,2.478,1.266,5,162180,9773056775
7947319,2.1569,1.3132,71,77061,9935755425
7948369,2.4472,1.1613,63,717179,6487025942
7948586,2.357,1.4191,65,463340,7789869701
7949292,2.2148,1.2812,78,608679,6215057357
7949545,2.3866,1.2379,17,182965,5822446179
7950002,2.4292,1.1071,58,528645,3806579623
7950020,2.18,1.0271,64,672237,4984046094
7951222,2.0364,1.476,28,97143,6936126097
7951257,2.4332,1.2648,3,503587,3274022507
7951588,2.0269,1.2163,51,27601,5156008172
7951790,2.1137,1.228,74,140595,5675632737
7952273,2.253,1.077,168,606573,4923081565
7952286,2.1995,1.2683,50,196955,6215057357
7952627,2.4013,1.2824,16,201550,3695846783
7952647,2.1043,1.2066,67,154217,2337680907
7952863,2.388,1.364,192,125779,1536494374
7953165,2.4198,1.1291,3,322297,8670584806
7953281,2.3177,1.4445,62,378142,1533408099
7953598,2.042,1.147,69,170777,4231692509
7954113,2.1373,1.1398,60,447472,4691678575
7954579,2.3166,1.3208,21,192537,2101577374
7954580,2.2476,1.2873,16,96947,4606837364
7955261,2.3834,1.3349,76,149277,1536494374
7955675,2.2379,1.2933,35,517029,6854303457
7955740,2.4296,1.3604,71,178831,1188605085
7956172,2.2663,1.4639,65,65804,2517696955
7957284,2.233,1.3739,56,772839,7663031065
7957348,2.4384,1.0268,76,588011,5033348570
7957511,2.0975,1.4201,41,739551,1237461560
7957878,2.0656,1.3375,67,355824,3297144794
7958210,2.3391,1.0485,69,569271,1168869217
7958978,2.4826,1.2405,66,545934,6787040850
7959499,2.0279,1.0413,4,44916,6709409787
7959678,2.2012,1.0138,114,408234,6896906036
7959986,2.1092,1.2931,124,705622,4606837364
7960212,2.0953,1.3799,71,615910,1224473281
7960607,2.2106,1.327,176,314500,5335193549
7960618,2.3176,1.2498,12,505693,2585551753
7960646,2.1226,1.1479,4,752005,3109132734
7961215,2.4622,1.2854,71,662064,9659178432
7961373,2.4351,1.4983,15,45835,2702622156
7962037,2.0848,1.463,58,349387,2074133146
7962887,2.0495,1.4639,162,92972,6054985864
7962952,2.0517,1.1851,73,148115,3229876087
7963099,2.2451,1.2897,70,541743,9622620270
7963340,2.4365,1.1643,34,610087,9929729717
7963355,2.1301,1.4272,81,778483,7278590122
7963564,2.2155,1.3832,179,782250,1893125756
7963636,2.499,1.1842,50,412068,9434703503
7963771,2.0351,1.4605,62,445605,6936126097
7964074,2.4651,1.1206,55,257687,8670584806
7964101,2.3202,1.3753,61,389564,8904900131
7964334,2.1904,1.2734,78,174035,6215057357
7964342,2.0419,1.3399,37,721629,4712992402
7965186,2.0941,1.1656,135,209302,9764078387
7965909,2.3126,1.4707,64,406535,4386750363
7966137,2.2531,1.2012,274,640296,7307880590
7966180,2.4486,1.1744,63,202902,6396652784
7967269,2.2682,1.2704,26,650287,4374582281
7968113,2.412,1.4282,225,604237,7278590122
7968232,2.1788,1.1391,57,578847,4691678575
7968315,2.1584,1.0869,8,136699,8904074677
7968992,2.3061,1.2357,162,257367,9773056775
7969465,2.2646,1.0159,71,502586,2579101997
7969774,2.1111,1.2775,71,260544,7605688218
7970532,2.4736,1.0473,5,767936,2178744887
7971176,2.0655,1.1456,78,548978,4231692509
7971793,2.2837,1.3946,67,700403,6706708436
7972994,2.0507,1.3632,81,776873,3297144794
7973178,2.0775,1.221,35,602387,7698840696
7973694,2.1228,1.4577,70,551594,2074133146
7973982,2.2822,1.0668,66,393541,1168869217
7974181,2.1556,1.4129,5,119940,5991509451
7974560,2.2547,1.3186,97,550428,1656255553
7974911,2.2382,1.4279,150,781462,6466855273
7976489,2.4027,1.3241,67,427263,6644108708
7977827,2.3147,1.0495,7,319050,1658077953
7978816,2.233,1.2679,64,349927,4374582281
7980287,2.1802,1.1347,11,598862,4691678575
7980444,2.0503,1.0879,217,520430,9303466586
7980606,2.1071,1.4718,62,540130,2074133146
7980872,2.1961,1.2757,12,116188,6215057357
7981149,2.1134,1.2179,65,651051,2337680907
7981372,2.169,1.2738,70,36382,7605688218
7981391,2.318,1.4417,157,230723,2225812517
7981525,2.1331,1.1721,507,431203,3849705667
7982395,2.4131,1.3415,257,362318,1536494374
7982417,2.2107,1.2212,65,12449,1113063429
7982455,2.4809,1.0329,33,516188,2209293971
7983181,2.2891,1.4349,43,586520,9487489239
7983663,2.1075,1.0356,89,742969,5906186883
7984148,2.2742,1.2013,59,775971,3849705667
7984644,2.4385,1.1701,65,281761,6396652784
7984998,2.0912,1.0708,751,417596,4336717042
7985472,2.0672,1.3539,76,617304,7488300618
7985509,2.0994,1.3005,66,540086,5256855055
7985754,2.0892,1.3087,75,516924,8012439510
7985824,2.4491,1.1808,65,12592,5733965825
7986087,2.1107,1.313,36,179673,8790355618
7987606,2.1061,1.1917,30,558274,3948427562
7988289,2.2757,1.3873,165,779835,6706708436
7988430,2.3299,1.3654,67,673568,9284679248
7988749,2.4685,1.3591,165,582601,4043708399
7988975,2.4656,1.2337,147,398057,9110155624
7989216,2.3812,1.3207,111,718848,1656255553
7989703,2.4936,1.2451,19,433630,5231167070
7990240,2.4823,1.2709,82,418385,7871954785
7990595,2.2015,1.348,6,135024,7488300618
7990811,2.0156,1.3462,60,500679,3297144794
7991571,2.0088,1.0159,93,587839,9704430721
7991733,2.1474,1.3201,11,338749,4182637650
7991757,2.4036,1.087,16,294646,1658077953
7991854,2.2408,1.289,71,330901,7097086698
7991867,2.023,1.1312,99,592916,6792824264
7992142,2.4699,1.1927,24,119363,6396652784
7992644,2.4933,1.4492,74,477571,6474510758
7992843,2.0743,1.2381,13,382700,9081742495
7993665,2.3214,1.2162,16,301421,4233534513
7993680,2.2852,1.2336,11,44380,8505496580
7993959,2.3164,1.2569,75,101508,2585551753
7994106,2.0797,1.0975,69,511271,5828455274
7994572,2.0821,1.0993,7,267278,5915303480
7995131,2.4369,1.1984,13,59037,6396652784
7995437,2.4586,1.3418,77,410656,5759149180
7996125,2.0629,1.1812,5,70041,3130287982
7996428,2.3641,1.0587,170,148677,7119605651
7996635,2.2134,1.2766,58,155299,6215057357
7997114,2.2756,1.4622,64,137416,8653170713
7997170,2.4782,1.0213,11,57224,1663763627
7997318,2.1673,1.1327,82,556523,2696536813
7997670,2.1809,1.0807,163,493568,8720473009
7998013,2.1251,1.3009,69,693913,6854303457
7998702,2.122,1.1601,9,352928,4231692509
7999024,2.3875,1.4197,38,354897,5632997879
8000150,2.4511,1.21,8,30972,5301169969
8000531,2.1919,1.0638,30,687233,7810150060
8001414,2.0281,1.4758,77,577605,4921814476
8001557,2.3076,1.3171,9,396790,7021663947
8001706,2.1892,1.1402,24,482635,5911919827
8001885,2.2679,1.4941,34,732749,4588090734
8001965,2.2446,1.2565,900,397604,4374582281
8002445,2.3772,1.0913,59,541021,3411026024
8002570,2.1029,1.0628,68,555342,4336717042
8002619,2.2327,1.2767,56,588738,6215057357
8002704,2.0761,1.2631,71,468717,3076556383
8003164,2.2007,1.1233,166,734675,6237820588
8003392,2.4956,1.2074,50,207657,1272823671
8003897,2.0866,1.2983,68,567998,4235083075
8003911,2.3825,1.3522,75,59142,5529091830
8003975,2.1729,1.1342,16,563249,1430541006
8004617,2.1164,1.2317,3,365769,1380291167
8005050,2.4078,1.0107,13,248741,9020455026
8005502,2.4226,1.2066,131,779704,5301169969
8006010,2.4085,1.2203,62,719326,5304570159
8006031,2.271,1.1658,4,347167,1031277804
8006046,2.4163,1.1256,9,701109,8670584806
8006217,2.2913,1.4001,65,415630,6706708436
8007635,2.2746,1.2658,565,528797,4374582281
8007813,2.3608,1.1857,67,535032,4861093827
8007870,2.2075,1.4633,74,474268,4011083602
8008122,2.416,1.3277,8,497622,1768088162
8008529,2.0473,1.34,824,464291,5334589752
8008636,2.3305,1.4635,7,559500,1533408099
8009194,2.4881,1.2291,22,375102,9110155624
8009397,2.0655,1.3174,6,37375,6854303457
8009468,2.3255,1.274,60,623896,2585551753
8010347,2.3763,1.4268,37,603665,2186466991
8010476,2.2801,1.1889,56,444754,7834777560
8010486,2.1465,1.2738,164,368214,9773056775
8010669,2.2018,1.005,168,175458,8238808750
8010817,2.3522,1.0019,72,152263,2112291371
8010820,2.0164,1.4724,103,116940,6936126097
8011153,2.2055,1.0352,21,353651,7810150060
8011214,2.1253,1.3233,58,236089,8790355618
8011352,2.1085,1.2378,53,506964,1380291167
8011356,2.0643,1.121,4,735801,8679966649
8011479,2.1568,1.0745,66,629371,8106965613
8011599,2.466,1.1577,70,662993,6438240873
8011892,2.4967,1.4535,61,437129,6474510758
8012044,2.3153,1.361,22,476698,8074414179
8012184,2.3996,1.4273,78,565245,4626375496
8012328,2.2124,1.0791,42,673172,2063144012
8012419,2.3349,1.0684,55,40571,8032468532
8012433,2.1267,1.4042,65,735514,4338887860
8012490,2.2616,1.1516,156,376787,2607294907
8012602,2.42,1.2473,65,390332,2571962720
8013388,2.0293,1.1478,34,710012,9929729717
8013711,2.0143,1.3984,68,2611,7021063988
8013916,2.31,1.0772,69,441006,3157530019
8014482,2.0877,1.1809,180,243883,9764078387
8014731,2.38,1.0691,65,164111,4135085103
8014965,2.3766,1.3123,15,725631,8099882727
8015269,2.1334,1.3141,165,209870,8790355618
8015423,2.4483,1.218,30,103249,5301169969
8015954,2.218,1.3586,73,664673,1082319594
8016127,2.1937,1.1333,693,338703,3588028567
8016167,2.3479,1.1332,56,331595,3502747941
8016309,2.1412,1.3422,8,140365,5048523503
8016548,2.3946,1.0712,165,733409,3411026024
8017341,2.0083,1.2323,75,267915,8855524093
8017824,2.1821,1.1091,53,219285,4110044452
8017863,2.1397,1.2989,36,145059,8790355618
8018288,2.0418,1.1468,147,732898,6505686905
8019785,2.1417,1.3242,20,256103,8790355618
8020320,2.2237,1.3089,28,358416,8790355618
8020582,2.3731,1.1888,60,674374,4861093827
8020642,2.1238,1.2671,70,108821,1214974606
8021136,2.366,1.2959,38,691981,3274022507
8021427,2.2895,1.3777,60,500619,1456201867
8021791,2.1739,1.2714,71,223801,2585551753
8022077,2.4577,1.4527,409,170409,6474510758
8022371,2.0345,1.4854,15,526317,6054985864
8022615,2.2039,1.1613,63,730534,3513732261
8023276,2.1373,1.1707,106,195294,9764078387
8024029,2.3137,1.0468,166,249706,2361723238
8024246,2.2589,1.3489,13,547371,7240847236
8024419,2.1346,1.1588,65,392205,4231692509
8024440,2.1949,1.2727,222,753284,3190058760
8024895,2.3577,1.0317,13,265769,3584688621
8025102,2.1183,1.1115,63,340665,3047002443
8025618,2.3129,1.2462,21,582214,7164783554
8026764,2.2833,1.4019,77,635570,6706708436
8027635,2.1539,1.1473,181,468087,5249522175
8029037,2.4579,1.2434,165,761032,7849151474
8029277,2.2687,1.1771,35,730342,6438240873
8029430,2.0359,1.2516,72,770117,9081742495
8031535,2.4213,1.2006,101,408792,5304570159
8032255,2.3392,1.3779,40,487512,9868600129
8032407,2.427,1.3563,70,190376,1188605085
8032700,2.1358,1.3458,395,129297,5334589752
8033012,2.0318,1.0733,49,590255,3981920612
8033156,2.2129,1.2841,66,553755,1540382716
8033255,2.0919,1.2007,65,454666,3948427562
8033439,2.4066,1.4407,59,606550,7396159924
8033802,2.3359,1.4791,7,630030,1533408099
8033897,2.4933,1.4158,161,566503,4465359515
8034870,2.2011,1.0491,8,319764,2725217975
8034987,2.411,1.1994,69,55795,7312165178
8035371,2.0751,1.0935,52,480228,6260117797
8035379,2.1104,1.2364,44,587147,3997372701
8036274,2.1763,1.3606,18,676610,4046838937
8036659,2.391,1.3455,23,579893,2365554386
8036867,2.4507,1.305,13,676430,7097086698
8036983,2.041,1.4824,147,149008,3439753948
8038531,2.3511,1.1896,69,732282,4861093827
8039143,2.0641,1.3456,382,399545,4712992402
8039702,2.1735,1.2937,207,507384,5174383951
8039820,2.2553,1.4911,60,705526,4588090734
8039964,2.3122,1.2531,46,352137,9773056775
8040037,2.3159,1.4169,8,201063,7278590122
8040144,2.1202,1.3002,839,212966,8790355618
8040449,2.4252,1.0384,175,499518,2178744887
8040540,2.3841,1.3466,22,230244,4659529541
8040671,2.4252,1.2249,23,554456,9649308625
8040857,2.4072,1.375,155,443158,6977661807
8041203,2.4394,1.1135,58,116346,8670584806
8041503,2.4056,1.1977,68,10312,3974542317
8041821,2.4064,1.0252,60,674339,5600661085
8041971,2.1324,1.4824,72,639454,7269572122
8042975,2.2306,1.1686,52,734374,2446061709
8043022,2.0655,1.3331,160,314222,5334589752
8043032,2.4475,1.1309,57,761570,8670584806
8043169,2.4884,1.2519,66,591970,6787040850
8044406,2.2678,1.374,1,294423,6706708436
8044469,2.234,1.3975,66,417900,7278590122
8044617,2.2624,1.0035,279,768479,3218914434
8045134,2.4281,1.4771,116,342008,3178785922
8045205,2.1491,1.1093,62,763440,4110044452
8045360,2.3523,1.0509,10,292767,8032468532
8045639,2.3569,1.2402,167,442632,4233534513
8045711,2.0687,1.2371,67,79383,1380291167
8045846,2.0802,1.1918,10,147141,3229876087
8046012,2.1329,1.1331,44,462447,4691678575
8046191,2.4003,1.2302,47,468723,9110155624
8046496,2.1339,1.2289,212,103861,2739683636
8046799,2.144,1.2998,63,391894,5111412226
8046993,2.1279,1.32,165,146441,8790355618
8047334,2.0838,1.1024,35,671435,8103343544
8047839,2.0798,1.2943,78,755685,8790355618
8048089,2.3576,1.3592,73,483764,4951395211
8048240,2.3676,1.3922,56,323026,7789869701
8048267,2.1485,1.0505,48,565153,2063144012
8048471,2.3947,1.4351,169,721740,4626375496
8049060,2.2371,1.3549,30,656317,7240847236
8049068,2.1547,1.3131,13,773081,8790355618
8049226,2.216,1.2987,160,464853,7788479474
8049466,2.0219,1.3245,157,763032,4785379926
8050518,2.4772,1.0273,65,410113,1663763627
8051057,2.1021,1.0569,169,453751,4336717042
8051965,2.0188,1.4794,8,107161,6936126097
8052020,2.2875,1.1159,65,225725,4537717910
8052622,2.4722,1.2475,14,606489,6787040850
8052752,2.1971,1.0946,15,91291,1732563460
8053746,2.2304,1.4128,61,761407,1912601713
8053780,2.0636,1.2298,158,382336,2159347908
8054450,2.2587,1.4886,69,563257,4011083602
8054522,2.1335,1.318,173,758124,8790355618
8054836,2.0467,1.468,15,39401,6936126097
8054865,2.154,1.1498,11,519636,4691678575
8054953,2.1176,1.1684,183,203843,9764078387
8055074,2.069,1.3011,6,250133,5011683195
8055410,2.0685,1.18,158,546807,3948427562
8055498,2.0057,1.2097,3,467286,6973359638
8056205,2.0784,1.2158,834,663086,1975319402
8056325,2.3594,1.3489,24,724058,4659529541
8056364,2.4951,1.4643,71,751182,6474510758
8057713,2.2823,1.0745,60,388813,7929669489
8057926,2.4487,1.2542,13,109536,2571962720
8058090,2.479,1.2363,63,72086,6787040850
8059003,2.0996,1.2353,159,213083,9081742495
8059148,2.3555,1.2547,67,781539,6685722079
8059204,2.2859,1.384,20,88153,8010452641
8059751,2.2703,1.1318,19,606701,9198458885
8060005,2.3372,1.1618,158,514527,3596456849
8060524,2.1608,1.2795,67,604818,5111412226
8061039,2.133,1.301,64,368048,6472715293
8061198,2.25,1.4594,10,131107,7038685199
8061393,2.1149,1.3817,58,576118,8396039622
8062000,2.4096,1.4569,164,530607,4626375496
8062207,2.2644,1.2427,196,84969,2739683636
8062288,2.1866,1.0441,9,244597,2725217975
8062707,2.1431,1.0063,10,699383,8238808750
8063003,2.0744,1.1171,42,664047,8679966649
8063226,2.4026,1.0677,167,437435,3981920612
8063622,2.0616,1.2874,61,629118,6854303457
8064272,2.1418,1.11,10,329622,4827648144
8065013,2.0109,1.1419,3,187665,3109132734
8065022,2.1808,1.0311,66,406593,8687844587
8065253,2.0395,1.1736,67,618778,3229876087
8066100,2.1292,1.4654,78,630569,3439753948
8066260,2.1334,1.1347,178,578849,4691678575
8066269,2.248,1.3497,22,584396,7240847236
8066440,2.2617,1.261,23,160409,9773056775
8066842,2.0408,1.3366,21,464205,3297144794
8067143,2.4762,1.1874,16,151789,3239554580
8067248,2.1163,1.4051,28,327149,7278590122
8067769,2.0685,1.2437,10,489386,7829825858
8068119,2.151,1.2405,10,763637,5313490064
8068549,2.226,1.2809,275,15940,6215057357
8068902,2.4947,1.3145,44,698749,1656255553
8069508,2.3896,1.4582,3,769064,4474172701
8070025,2.0105,1.2362,28,749493,2862182730
8070208,2.3241,1.4735,67,707121,3002774559
8070311,2.0846,1.2241,44,583472,1380291167
8070609,2.4284,1.2046,78,321189,3974542317
8070612,2.1938,1.4134,178,149056,7278590122
8070899,2.2345,1.3015,113,221770,3695846783
8070948,2.2385,1.4233,18,78315,9904847340
8071350,2.2222,1.4903,57,666593,4588090734
8071545,2.272,1.2767,14,392274,2343525997
8072169,2.3799,1.0485,67,613272,5103329101
8072185,2.4332,1.0347,62,221305,5033348570
8072523,2.4296,1.4114,19,378128,5632997879
8072553,2.0359,1.18,66,198796,2082127512
8072881,2.3688,1.1721,74,11107,3020291657
8073470,2.1843,1.3493,80,491178,7240847236
8073799,2.1827,1.2362,31,233166,2739683636
8073939,2.462,1.1898,157,674501,3239554580
8074349,2.0273,1.1476,80,554162,8665729180
8075120,2.3617,1.0637,166,287437,8266187584
8075309,2.1072,1.2976,3,296826,6854303457
8075358,2.1078,1.1206,30,540199,3109132734
8076299,2.4833,1.3797,65,449348,2285334931
8076406,2.3093,1.0809,14,284338,3157530019
8076426,2.4281,1.0292,140,456201,9365003624
8076439,2.0004,1.0826,593,453400,9778673479
8077003,2.4861,1.4614,79,313275,6474510758
8077081,2.2625,1.3964,169,326253,8725643775
8077925,2.423,1.108,63,725495,9793752815
8077962,2.2822,1.4544,71,122561,9487489239
8078180,2.0326,1.244,154,660988,3910675283
8078474,2.1035,1.4079,140,653525,4338887860
8078483,2.2915,1.3958,11,94480,6706708436
8078877,2.0109,1.1774,59,129643,3229876087
8078880,2.1536,1.1412,80,444672,4691678575
8079391,2.0059,1.4711,21,98101,6936126097
8079500,2.0437,1.4844,73,484505,6936126097
8079654,2.0627,1.1143,71,744578,8679966649
8079775,2.1497,1.1359,63,629263,9929729717
8080001,2.3816,1.0605,76,350863,8098311768
8080118,2.1143,1.1081,161,301758,1732563460
8081136,2.0164,1.4343,21,578693,5675044797
8081313,2.2433,1.313,219,552233,9496768941
8081377,2.0494,1.4748,1,648320,6054985864
8081404,2.033,1.4696,8,310739,4921814476
8081908,2.0347,1.4806,72,171948,6936126097
8082091,2.4997,1.4366,49,623698,3763725275
8082319,2.2961,1.337,59,235711,8655245424
8082415,2.0655,1.0601,50,59773,2164082478
8082614,2.009,1.4408,29,75013,4270403095
8082726,2.2228,1.2454,358,155732,2739683636
8083204,2.1325,1.073,43,564375,7283077700
8083217,2.3389,1.4065,22,57152,7789869701
8083306,2.1075,1.1238,175,724739,1935182397
8083690,2.4636,1.4167,62,432648,6389656261
8084427,2.0548,1.1748,62,208995,3229876087
8084478,2.0871,1.2324,3,224446,9230765433
8084743,2.3092,1.2423,10,160145,8505496580
8084935,2.2969,1.3151,25,318294,1656255553
8085182,2.2724,1.457,53,498881,7038685199
8085919,2.3123,1.1268,80,622698,3588028567
8086036,2.3384,1.1802,52,687444,9764078387
8086661,2.2533,1.0677,52,454844,7929669489
8086725,2.4631,1.1828,66,365300,6396652784
8086764,2.237,1.0793,96,10399,2809108094
8086982,2.2688,1.0671,48,361488,7929669489
8087813,2.4502,1.0904,73,404258,5927439597
8089221,2.0203,1.4448,12,354031,5232128865
8089397,2.3717,1.3292,36,599963,6644108708
8090262,2.2383,1.3098,66,584467,9864168878
8090324,2.446,1.123,69,57978,7401539301
8091199,2.1405,1.3499,10,364113,5335193549
8092110,2.123,1.1208,80,650151,1732563460
8092232,2.0774,1.1146,8,212187,5063967094
8093001,2.1115,1.2222,21,343761,3024205669
8093328,2.4839,1.4827,161,386290,9205242790
8093526,2.0877,1.0561,63,717457,4336717042
8093677,2.3421,1.2169,36,755567,3997372701
8093767,2.2659,1.2283,20,168012,7529202515
8093780,2.435,1.1835,8,84883,6396652784
8093843,2.1371,1.3786,135,325561,5991509451
8094167,2.0917,1.0099,28,635247,6815757076
8094363,2.1945,1.2898,163,652688,8795956344
8094399,2.4524,1.229,72,593027,4596764630
8094648,2.1027,1.3472,43,724667,3422562397
8094730,2.1215,1.0585,61,648047,8106965613
8094790,2.0426,1.1377,193,598107,5241319741
8095038,2.1568,1.3153,17,310679,5335193549
8095525,2.1803,1.2827,69,413490,5111412226
8095710,2.3534,1.0482,58,545900,9817378802
8096178,2.1914,1.3221,13,170963,8790355618
8096893,2.189,1.0855,65,372989,7929669489
8096935,2.1106,1.191,60,130663,3229876087
8097560,2.3751,1.3052,164,779294,6090644375
8097989,2.4413,1.3029,20,120664,7942373049
8098878,2.1446,1.2958,58,244396,6854303457
8099290,2.2457,1.0203,161,420594,2579101997
8099514,2.4878,1.4617,70,45427,9779526392
8099518,2.1869,1.2625,68,567937,5313490064
8099578,2.2719,1.4423,55,760972,7038685199
8099752,2.076,1.2248,51,34183,2337680907
8099929,2.2795,1.4497,59,390882,7038685199
8099995,2.0924,1.3097,37,686462,4235083075
8100217,2.1581,1.4287,180,778627,7644714882
8100471,2.0634,1.1428,892,525826,1430541006
8101413,2.0133,1.1618,30,218040,9764078387
8101834,2.4548,1.182,154,334069,6396652784
8102439,2.4008,1.2525,230,325463,5528924923
8102742,2.056,1.1896,161,331429,2337680907
8102958,2.4839,1.1268,161,33426,3135205757
8103252,2.3639,1.1577,175,435606,8072176981
8103585,2.1607,1.1855,10,202494,9764078387
8103725,2.2581,1.1339,820,140019,3588028567
8103792,2.3273,1.0946,23,490414,3157530019
8103858,2.2914,1.3497,62,235732,8655245424
8104198,2.3893,1.4189,6,527006,5442484608
8105573,2.3139,1.3156,49,130809,3695846783
8106922,2.1721,1.4282,369,322812,7278590122
8106989,2.4724,1.0104,126,376903,9365003624
8107163,2.1806,1.2914,197,186690,8525624794
8107251,2.3965,1.4764,18,426797,4785459577
8107694,2.3291,1.4628,209,559578,1533408099
8107798,2.2158,1.4808,159,543500,6873618335
8108202,2.1119,1.2465,56,522079,9383906351
